"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Tcas008356",290.392437830395,-0.0490617423778224,0.0793797958838558,-0.618063347625722,0.536533581724834,0.773555597472313
"Tcas006863",502.044270903552,0.0930408396694277,0.150580503268049,0.617881051332423,0.536653750495311,0.773626925526306
"Tcas003794",33.5371642097446,-0.172212399713844,0.27885220971512,-0.617575883260094,0.536854946000296,0.773713113931416
"Tcas007197",1781.91791998396,0.136566265851913,0.221102474493631,0.617660504092849,0.536799152185519,0.773713113931416
"Tcas006329",9.68676376880905,-0.27778352759501,0.449905648806434,-0.617426183316322,0.536953656152419,0.773753471066095
"Tcas008492",3266.86711190674,0.0480410151776036,0.0778299185922481,0.617256397623786,0.537065621622599,0.773754401827415
"Tcas009734",67.0749456156572,0.113702580200927,0.18422002178392,0.617210762977186,0.537095717470625,0.773754401827415
"Tcas004054",70.6737102796462,0.104242698203138,0.16912899656714,0.61635024341764,0.537663384981706,0.77441385089833
"Tcas004630",402.527845116913,-0.193048980732173,0.313237469726943,-0.616302324560529,0.537695004946131,0.77441385089833
"Tcas009612",778.327888806044,-0.197146159580377,0.320220413221217,-0.615657689018666,0.538120467976014,0.774924632328138
"Tcas000004",508.042204005623,0.045527503686462,0.0740534815740857,0.614792211233373,0.538691953678678,0.775645532777075
"Tcas002126",247.059412867558,0.0550343324074629,0.0895793604407986,0.614363980013388,0.538974832555267,0.775950742356569
"Tcas002675",1.42632012804793,0.488204874239897,0.794976414674582,0.614112400353085,0.539141054522759,0.776032049128489
"Tcas003771",2.63610994290478,0.44374344356325,0.722886715843824,0.613849215703555,0.539314971545477,0.776032049128489
"Tcas006287",2366.43319553593,0.0497717066101991,0.0810533064271969,0.614061397420039,0.53917475595814,0.776032049128489
"Tcas010356",98.3024400025476,0.0891356061659544,0.145197683875603,0.613891377512058,0.539287108394112,0.776032049128489
"Tcas008832",2566.03117831181,0.0879985790101895,0.143397630808546,0.61366829084979,0.539434546153967,0.776102056082417
"Tcas000690",6.32718576425651,-0.254041845709921,0.414140672055924,-0.613419214415183,0.53959918437934,0.776208545846578
"Tcas000302",12.2410521234036,-0.290577447701558,0.473783798912051,-0.6133123343787,0.539669839240402,0.776208545846578
"Tcas012289",14.2902986498439,-0.154808868012571,0.252446481557022,-0.613234405398527,0.539721358434306,0.776208545846578
"Tcas007688",143.549608332572,-0.0838801626564954,0.136872849502747,-0.61283273462362,0.539986943808586,0.776306549378217
"Tcas007507",233.811340189872,0.365072805877384,0.595647683517397,0.612900571897753,0.5399420851023,0.776306549378217
"Tcas010483",539.626783424866,-0.068477662315803,0.111743804993638,-0.612809473596335,0.54000232604103,0.776306549378217
"Tcas003537",626.141306430791,-0.0769189736905984,0.125613499416645,-0.612346396269617,0.540308599031842,0.776542815761157
"Tcas008952",234.155214031626,-0.194145747308076,0.317045827272051,-0.612358626443879,0.540300509045469,0.776542815761157
"Tcas001523",894.486957706975,-0.0386020379339663,0.0631079691966549,-0.611682461428539,0.540747867960409,0.776576731568152
"Tcas000570",208.299655922139,-0.053128860130706,0.0868844350509229,-0.611488813842977,0.540876021630077,0.776576731568152
"Tcas000651",54.2434553802467,0.10927154121439,0.178768204817787,0.611247068939176,0.541036026830862,0.776576731568152
"Tcas001878",287.33482394505,0.0677929969505212,0.110925093144623,0.611160153475222,0.541093559887897,0.776576731568152
"Tcas003159",1.95798662961924,-0.506165965494966,0.827999979704629,-0.611311567514205,0.540993334445491,0.776576731568152
"Tcas004993",3633.17498064784,0.0348354495168556,0.0570116026644902,0.611023859859898,0.541183784605567,0.776576731568152
"Tcas004913",694.234173449204,-0.0410868278152186,0.0671559204084338,-0.611812444313676,0.540661855346155,0.776576731568152
"Tcas004928",34.0490171909718,-0.565732692570599,0.925686827449339,-0.61114912278641,0.541100861790405,0.776576731568152
"Tcas005549",273.051595830183,-0.112004222642945,0.182961730118531,-0.612172953165582,0.540423334282591,0.776576731568152
"Tcas007083",5.82958106087705,0.30295823729574,0.495459429098986,0.611469314140782,0.540888927142219,0.776576731568152
"Tcas007567",586.745195004734,0.331318650822882,0.541711593886688,0.611614472649049,0.54079286039735,0.776576731568152
"Tcas009699",52.0458361357269,0.180865565095041,0.295985072900759,0.611063130050763,0.541157787445604,0.776576731568152
"Tcas000189",1.49577300466585,-0.640467731120561,1.04880522707061,-0.610664129611017,0.541421957746701,0.776619371223197
"Tcas000652",1175.80144695381,-0.0660410664137225,0.108147490662452,-0.610657408777508,0.541426408029038,0.776619371223197
"Tcas000667",4.3356870472814,-0.35195858144653,0.576242140596797,-0.61078244135706,0.541343619163906,0.776619371223197
"Tcas001197",892.885544671997,0.105713032434379,0.173289086714232,0.610038603346725,0.541836235876821,0.777045382100454
"Tcas010066",7.29732610729626,0.228673180297981,0.374943305275117,0.609887353849912,0.541936430246794,0.777045382100454
"Tcas011298",149.886761868731,0.230386981077508,0.377711213772331,0.609955364513948,0.541891375825013,0.777045382100454
"Tcas001570",78.270996768304,0.476431846177191,0.781440851231593,0.609683823703751,0.542071272223031,0.777095502944203
"Tcas008272",141.093313833105,-0.0862961439485234,0.141575627085489,-0.609540962134779,0.542165930291967,0.777095502944203
"Tcas007999",201.534054989833,0.0514608113075908,0.0844381805496113,0.609449551999231,0.542226501688514,0.777095502944203
"Tcas009858",665.78559374513,0.376326044712434,0.617529390680076,0.609405884791964,0.542255438223699,0.777095502944203
"Tcas004131",78.7742287599453,-0.0749895010056539,0.123134004544904,-0.609007246071554,0.542519635971536,0.777372315887982
"Tcas000200",62.6449539726108,0.316455365893465,0.519736601448213,0.608876428967447,0.542606348966949,0.777394773074801
"Tcas000185",2183.3054364907,0.182670704435803,0.300232990234767,0.608429820763415,0.542902438249219,0.77761536410487
"Tcas007486",102.608731649949,-0.0847757765105527,0.139333519825522,-0.608437773026274,0.542897165408099,0.77761536410487
"Tcas009860",586.257629183097,0.284300007743101,0.467479650208117,0.608154831160102,0.543084789022753,0.777774747582252
"Tcas008063",1918.25167007903,0.190409323475775,0.31332756551133,0.607700516758043,0.543386120251503,0.77791121257422
"Tcas008989",10.4821182588242,-0.208998795001731,0.343819854162911,-0.607872967401999,0.543271729828757,0.77791121257422
"Tcas009442",18.3363777718767,0.244463446022274,0.402283389570671,0.607689634620939,0.543393339021963,0.77791121257422
"Tcas003739",2.80883985824341,-0.445998957118166,0.734810922384037,-0.606957441066823,0.543879156304159,0.777980957354221
"Tcas003835",120.528444779194,0.0674143538474182,0.111094540176619,0.606819684749962,0.543970583052526,0.777980957354221
"Tcas004521",1171.64061712298,0.175328278549264,0.288615117361029,0.607481271779488,0.543531567726791,0.777980957354221
"Tcas007802",118.843349400054,-0.0998505228810083,0.164571418253241,-0.606730645824292,0.544029680884383,0.777980957354221
"Tcas008716",249.658017451796,0.171255623348722,0.282073077167334,0.607132112956415,0.543763240249388,0.777980957354221
"Tcas009245",31.7200593759146,0.112751960402612,0.18572228562946,0.607099788915836,0.543784690257041,0.777980957354221
"Tcas010411",520.047790145362,0.402432622163794,0.663300786782037,0.606712113393037,0.544041981821763,0.777980957354221
"Tcas011059",46.0206890684648,-0.672815975792922,1.10900345113724,-0.606685195706988,0.544059848734701,0.777980957354221
"Tcas012309",440.043214227821,-0.759862783553776,1.25255141557743,-0.606651969814329,0.544081903192164,0.777980957354221
"Tcas006586",136.441512019282,0.312440025626584,0.515174930979499,0.606473659408356,0.544200268456966,0.778048541641571
"Tcas010080",48.318985054383,-0.0963883502746299,0.158981227215915,-0.606287622523653,0.544323776325206,0.778123459742225
"Tcas000126",234.05869112998,0.0616499379093857,0.101709306577436,0.606138611931728,0.544422712888029,0.778136485932843
"Tcas002427",3.67454191793807,-0.391954190723574,0.647020798909916,-0.605782984695281,0.544658870042721,0.778136485932843
"Tcas004765",51.5021666356081,0.137956602300542,0.227664129412847,0.605965474914017,0.544537679573842,0.778136485932843
"Tcas010416",1487.81962210117,-0.085512687935617,0.141127107061645,-0.605926740199277,0.544563401904822,0.778136485932843
"Tcas011434",4.15318370205137,0.280816408228625,0.46359347953343,0.605738476976086,0.544688429337986,0.778136485932843
"Tcas000780",178.132363309379,0.188120398281172,0.311137254381797,0.604621901208683,0.545430251109582,0.778320077491305
"Tcas001098",469.774506630739,0.0817406043152908,0.135106171403403,0.605010144734454,0.545172256105935,0.778320077491305
"Tcas002271",32.5823709763609,0.144091507803285,0.238374816801044,0.604474540293192,0.545528191022417,0.778320077491305
"Tcas002942",18.6903943766535,-0.223161769437372,0.369071793933354,-0.6046567987736,0.545407058554417,0.778320077491305
"Tcas003234",11.0818761677392,0.20662234577888,0.34147366191449,0.605090139662429,0.545119105524606,0.778320077491305
"Tcas003088",16.9812622663059,-0.166823235557596,0.275807514384389,-0.604853845008359,0.545276112879478,0.778320077491305
"Tcas005358",49.9967261202393,0.137865718315297,0.227770089694963,0.605284559091718,0.544989939238432,0.778320077491305
"Tcas008367",201.61510304259,-0.573114269581787,0.948047471289707,-0.604520645788056,0.545497547168588,0.778320077491305
"Tcas007808",65.2787474157166,-0.282521952669994,0.467322633482085,-0.604554396530902,0.545475115398368,0.778320077491305
"Tcas011599",81.1078778535082,0.0850662668359576,0.140578023992076,0.605117815859699,0.545100717383074,0.778320077491305
"Tcas000103",287.944848718679,-0.0696560015746171,0.115258717126308,-0.604344758568529,0.545614454571378,0.778338664977519
"Tcas006989",545.676463126057,0.0865800941640375,0.143287370732281,0.60424093010824,0.54568347233003,0.778338664977519
"Tcas003419",656.321579312971,-0.121649722081967,0.201400309488657,-0.604019538951198,0.545830651848283,0.77844712930741
"Tcas001415",1993.42784721964,0.40534563498633,0.672022060826874,0.60317310787027,0.546393535612705,0.779070584223738
"Tcas009261",112.582364631808,0.152395236513734,0.252666376312142,0.603148067178778,0.546410192261463,0.779070584223738
"Tcas001912",26.5650044268937,-0.12979774912081,0.21534322200362,-0.602748244932586,0.546676181397901,0.77934828726384
"Tcas006344",2486.05165469508,0.279705392577825,0.464198782142042,0.602555205524509,0.546804627380926,0.779429860287805
"Tcas001235",4.02836247178871,-0.316214171607172,0.52563747420601,-0.601582244654116,0.547452250624675,0.779494249759599
"Tcas000955",151.158077245263,0.393363438222006,0.653378842034438,0.602044959088639,0.547144210845536,0.779494249759599
"Tcas002558",508.401128994966,-0.0558493996506038,0.0928629848639334,-0.60141723564493,0.547562121712696,0.779494249759599
"Tcas005235",34.4553961663943,-0.113881239938973,0.189231142838696,-0.601810242387255,0.547300456501831,0.779494249759599
"Tcas006447",12.1496822352033,-0.178649006957339,0.296835766803601,-0.601844612194393,0.547277575910737,0.779494249759599
"Tcas006380",354.583721080947,-0.119463484735395,0.198629605413421,-0.601438463751405,0.547547986387478,0.779494249759599
"Tcas008232",27.7854902374203,0.126551033729825,0.210245258680221,0.601920987537258,0.547226733182833,0.779494249759599
"Tcas010383",54.3041832719019,-0.0937856110208256,0.155858624776045,-0.60173513756834,0.547350456760828,0.779494249759599
"Tcas010119",137.387636718564,-0.0850944350521161,0.141398421292418,-0.601806118302673,0.547303202009991,0.779494249759599
"Tcas012257",2.28229944530091,0.380891437674343,0.632690933673089,0.602018169381814,0.547162043037929,0.779494249759599
"Tcas001497",56.3830074763184,0.0998949358068482,0.16614860791724,0.601238475958865,0.547681160980391,0.779553546350261
"Tcas010967",209.917167693101,-0.0623089450948891,0.103651176718053,-0.601140740199978,0.547746250378064,0.779553546350261
"Tcas000959",48.6888789891755,-0.123941101672653,0.206309371361022,-0.600753619939868,0.548004099671723,0.779690357249644
"Tcas003879",3.09587556624747,0.370012702701087,0.616433295107468,0.60024775695573,0.548341130347552,0.779690357249644
"Tcas005015",41.3809642561599,0.216250540626362,0.360214358770003,0.600338480022775,0.548280678666822,0.779690357249644
"Tcas004673",43.1116969877547,0.101612938430429,0.169250910314603,0.600368637554453,0.548260584468184,0.779690357249644
"Tcas008763",241.446588633284,-0.0490589395602575,0.081667293178123,-0.600717100458515,0.548028427308371,0.779690357249644
"Tcas007790",40.2859433525309,-0.109689163526515,0.182680342665225,-0.600443167153066,0.548210926375755,0.779690357249644
"Tcas010986",709.740685682514,0.08715026564928,0.145148839998626,0.600419994056482,0.54822636606753,0.779690357249644
"Tcas002307",2.02888450674009,-0.470283545370018,0.783678329775743,-0.600097677199514,0.548441140515719,0.77973124602618
"Tcas007961",107.3450355088,-0.0737159271675293,0.122881903524616,-0.599892458149969,0.548577908992896,0.779824377514843
"Tcas012490",14.2370244631987,0.160569300798454,0.267719720159718,0.599766429991262,0.54866190895349,0.77984248209872
"Tcas000476",26.9936922179883,0.162111349727099,0.270402507340279,0.599518663201947,0.548827068340902,0.779975923227856
"Tcas010321",32.5497374620959,0.114626977401481,0.19129620235468,0.599211986388276,0.549031530663605,0.78016517855497
"Tcas005695",1012.63012213706,0.113592807630565,0.189684492110628,0.598851315500878,0.549272039073596,0.780405599010954
"Tcas003708",1.46913014268299,-0.485297432931657,0.810805951025304,-0.598537088088678,0.549481619641451,0.780566691748966
"Tcas008159",77.4876793155126,0.112160379859358,0.187412669784964,0.59846743546234,0.549528081260535,0.780566691748966
"Tcas002975",458.295198770804,-0.0973581924598044,0.162715549432429,-0.59833367369868,0.549617312158515,0.780592115113645
"Tcas006869",1861.62429313101,-0.159578060456386,0.266804520265254,-0.598108533909902,0.54976751638744,0.78070411780791
"Tcas000897",308.461964958504,-0.0848595863262093,0.142013549934731,-0.597545701556015,0.550143104019564,0.781053297139736
"Tcas007690",6203.02309649351,0.109481581525795,0.183229952719291,0.597509194872307,0.550167469916321,0.781053297139736
"Tcas012138",211.592991337694,-0.0856733540988266,0.143405756799146,-0.597419211132651,0.550227530626905,0.781053297139736
"Tcas001934",813.310064052183,-0.175680216908712,0.294242400780223,-0.597059487153694,0.550467664899502,0.781071975976583
"Tcas002547",638.414002568685,0.271986206724003,0.455648817297671,0.59692069066936,0.550560332488895,0.781071975976583
"Tcas003522",569.984406784554,-0.107116312658064,0.179400783467052,-0.597078287998315,0.550455113090301,0.781071975976583
"Tcas005400",9.35122906810683,0.264037500009374,0.442373964408957,0.596864918038626,0.550597571295199,0.781071975976583
"Tcas011909",305.698028027108,0.327371288939128,0.54847495105068,0.596875551585359,0.550590471290835,0.781071975976583
"Tcas011356",1627.36815358182,0.498244389156138,0.83518470167336,0.596567906665274,0.550795903581713,0.781252050926078
"Tcas003436",39.3480335027002,-0.226601544175115,0.380096329862087,-0.596168724537104,0.551062516758938,0.781528916652807
"Tcas008426",19.7578899525329,-0.16380527730578,0.274857819881422,-0.595963678153484,0.551199491618637,0.781621878551606
"Tcas001108",1381.39724475243,0.431154576964437,0.723756642896695,0.595717609221277,0.551363892413624,0.781753702342872
"Tcas000597",1216.74150837815,0.120017538604568,0.201548502496417,0.595477203343158,0.551524532948216,0.781778881353929
"Tcas005683",5.73668180737131,-0.437727706120931,0.735033384424526,-0.595520850340203,0.551495366075025,0.781778881353929
"Tcas005360",75.4036526460749,0.126168909703236,0.211945417217152,0.595289633339735,0.551649884232021,0.781855288583216
"Tcas001249",360.237155706374,0.041326178620229,0.0694835514919227,0.594762036955365,0.552002547023505,0.782105121039676
"Tcas006642",127.352573898435,0.151098662487099,0.254073231200499,0.59470516344109,0.552040569762447,0.782105121039676
"Tcas008251",225.333506924416,-0.138258024620714,0.232424556754533,-0.594851191936361,0.551942945126193,0.782105121039676
"Tcas002384",87.7330043903138,-0.119908649035107,0.201947359716434,-0.593761905099812,0.55267137179589,0.782546452559089
"Tcas002837",840.350123191143,-0.156788786054205,0.264085469340537,-0.593704706456328,0.552709634636681,0.782546452559089
"Tcas004211",63.8717359341762,0.127902070856425,0.21538642266506,0.593826060500208,0.55262845680205,0.782546452559089
"Tcas007378",4.67506912720086,0.345400348814645,0.58169918463079,0.593778292871209,0.552660409490643,0.782546452559089
"Tcas011586",3.4412105874878,-0.479610997705896,0.807755403105541,-0.593757709155467,0.552674178614627,0.782546452559089
"Tcas011315",2.08225335634346,0.47017644523294,0.793419038686405,0.592595365509971,0.553451981427813,0.783496123255441
"Tcas007342",346.464390095957,-0.119472959220525,0.201656156697564,-0.59245877327567,0.553543419741583,0.783524206730325
"Tcas010289",10.8375073802871,-0.243321645405497,0.410856550698151,-0.592230171314125,0.553696468260927,0.783538142012069
"Tcas011307",111.945573594255,-0.0588343229608663,0.099331053975828,-0.59230543325538,0.553646078265538,0.783538142012069
"Tcas011632",78.2653828901438,-0.0783824628179628,0.132510064858901,-0.591520824485489,0.554171506316667,0.784108972539862
"Tcas002681",2.66315730207044,0.366983216028785,0.620552105121116,0.591381792117455,0.554264637408607,0.784139357099209
"Tcas005327",4.01665552580964,0.288748903157743,0.488622659404399,0.590944561412093,0.55455756711698,0.784148269409629
"Tcas009259",437.269007911834,-0.108151903435551,0.182954155743744,-0.591142097843541,0.554425215047112,0.784148269409629
"Tcas010120",34.953991854001,-0.421064765935078,0.712418261345799,-0.591035896721208,0.554496369308983,0.784148269409629
"Tcas010568",132.629579572867,0.144514981192852,0.244467278408784,0.591142430731373,0.554424992020822,0.784148269409629
"Tcas002658",1251.19483141286,0.101320011173246,0.171555224923321,0.590597058285647,0.554790436388839,0.784216506498768
"Tcas005464",1.91416464832561,0.412929428576796,0.699479802698768,0.590337886789026,0.554964143866075,0.784216506498768
"Tcas010036",112.846681980635,0.306585248164288,0.519222552801272,0.590469821679012,0.554875712313588,0.784216506498768
"Tcas011083",314.754948799597,0.0452853210292266,0.076677214841572,0.590596843179472,0.554790580550888,0.784216506498768
"Tcas011566",1362.87604153273,0.137791852102337,0.233402990603416,0.590360268075848,0.554949141951509,0.784216506498768
"Tcas007026",369.022889844693,-0.094444430803804,0.160072499951519,-0.590010344265308,0.555183714459552,0.784425485775453
"Tcas001309",4.7659732650562,-0.391723221995413,0.664155126156139,-0.589806818570456,0.55532017081737,0.784516993190611
"Tcas011411",154.768583788177,-0.117313260320713,0.199029077650783,-0.589427744455265,0.555574369484329,0.784774793502906
"Tcas004621",28.013068060485,-0.145251852881239,0.246561999856029,-0.589108836584932,0.55578826600265,0.784975605945663
"Tcas000718",72.1544252254318,0.106786726081427,0.181309015314398,0.588976372169103,0.555877123781539,0.784999789074897
"Tcas001040",407.57136136175,-0.0550889449070686,0.0935787162160741,-0.588690966649592,0.556068598760982,0.78502180553334
"Tcas005503",1385.0057982499,-0.113313756711048,0.192480329386816,-0.588703048628558,0.556060492460759,0.78502180553334
"Tcas009187",133.730550131033,0.189956293097177,0.322707870667926,0.588632352548495,0.556107926208028,0.78502180553334
"Tcas000238",4.83778280536928,0.341920678340396,0.58146077369573,0.588037394452541,0.556507193322256,0.785194745577772
"Tcas001460",76.9360643870357,0.125260836444802,0.213136854636387,0.58770144027178,0.556732708666538,0.785194745577772
"Tcas000559",7.84115553723445,0.403760780506595,0.686904877149475,0.587797224824091,0.556668407007608,0.785194745577772
"Tcas007155",3.9670686356125,0.391417211685372,0.66589605798264,0.587805269295611,0.55666300679361,0.785194745577772
"Tcas006396",46.0830247776266,-0.149894649584927,0.254917356138904,-0.588012726380425,0.556523750698418,0.785194745577772
"Tcas009651",843.876639182368,-0.894313632903942,1.52071147073993,-0.588088963693288,0.556472580476383,0.785194745577772
"Tcas010807",50.9243946631953,0.121634906394962,0.20688243043398,0.587942176335646,0.556571105689322,0.785194745577772
"Tcas003546",152.071468758602,0.0625457045090587,0.106491603533616,0.587329915539448,0.556982153240954,0.785442654364472
"Tcas011005",232.55343774291,0.0812951827772441,0.138439381561246,0.587225844701413,0.557052036966341,0.785442654364472
"Tcas000418",1121.09972663952,-0.0503132544170093,0.085784349353207,-0.586508550759654,0.557533817071512,0.785950092143257
"Tcas009097",116.82427870941,0.0692957547696506,0.11815612904832,0.586476176291391,0.557555566600393,0.785950092143257
"Tcas010099",23.9709128493139,-0.501851878910731,0.856271575931488,-0.586089615744626,0.557815294186481,0.786214936151812
"Tcas012356",884.858877587639,0.128813526712877,0.219954571538379,0.585636960450265,0.558119505217573,0.78654240123579
"Tcas008384",682.998125926047,0.0815142270044848,0.139222175433994,0.585497437821111,0.558213288909303,0.786573270735836
"Tcas012472",72.600425047215,0.0986927012713868,0.168615387233349,0.585312544072889,0.558337581758821,0.786647116928901
"Tcas003644",774.840492829537,-0.574269437689142,0.981799939361396,-0.584914924788722,0.558604922646499,0.786835250155865
"Tcas003836",596.333590469907,0.275420109761093,0.470884052012588,0.584900058908197,0.558614918985737,0.786835250155865
"Tcas006545",15.7087362458218,0.256265838418027,0.438406097835968,0.584539858553497,0.558857156896656,0.787075143876462
"Tcas005889",57.6802607335797,-0.132876921333352,0.227572720299684,-0.583887739964481,0.559295842146174,0.787591609909353
"Tcas002825",223.018274749546,0.0752952590013412,0.128982968960535,0.583761248544212,0.559380953258679,0.78761010956121
"Tcas003095",4.93653688122466,-0.319712323708266,0.548249030114052,-0.583151644867946,0.559791219763182,0.787984990721443
"Tcas009496",267.83109607318,-0.117044289545115,0.200675861897549,-0.58325046389919,0.559724704122229,0.787984990721443
"Tcas001560",2.21821288948523,-0.425547808985695,0.730474729110823,-0.58256335507143,0.56018728022577,0.78838569381229
"Tcas006502",34.7572286930589,-0.839742459229891,1.44158131599084,-0.582514805037351,0.560219972136011,0.78838569381229
"Tcas004707",322.507436051122,0.112316533146219,0.192907069466571,0.582231296430964,0.560410895467256,0.788552967609384
"Tcas000027",110.166512344509,-0.0868971036045084,0.149384205973979,-0.581702081809406,0.560767369032895,0.78856099525585
"Tcas002393",7.48002400418095,-0.257923334692962,0.443193160159182,-0.581965964006131,0.560589606956029,0.78856099525585
"Tcas005213",836.467690198002,0.155367716258009,0.267127746992096,0.581623279526277,0.560820458836128,0.78856099525585
"Tcas005924",2451.59528992973,-0.655621434820908,1.12727316744665,-0.581599432820651,0.560836525054687,0.78856099525585
"Tcas007642",3562.14871224776,0.122829014674402,0.211198476802914,0.58158096845094,0.560848965190193,0.78856099525585
"Tcas009657",436.61161945574,0.126587969939019,0.217604293988453,0.581734705776241,0.560745390686811,0.78856099525585
"Tcas007020",12.8933790963237,-0.169598354124317,0.291699294038433,-0.581415031131243,0.560960769354693,0.788616867811974
"Tcas001947",465.280181534842,0.0537884727954989,0.0925399395051586,0.581246033692301,0.561074646433802,0.788675639810545
"Tcas006836",2.42026515466998,-0.374743419076107,0.64498928137525,-0.58100720414621,0.561235598190684,0.788699261718333
"Tcas008771",5.27728644783177,0.267710054171691,0.460761127149924,0.581017013799827,0.561228986839317,0.788699261718333
"Tcas006555",6.16712584847753,0.233841951247937,0.402606047822953,0.580820761417796,0.561361261002659,0.788774560753993
"Tcas002235",106.559268690053,-0.100504095768942,0.173147388074231,-0.580454010232335,0.561608491825602,0.78902063500418
"Tcas004523",158.33154660019,-0.588840915417636,1.01489242099391,-0.58020032787413,0.561779532563281,0.789159618079588
"Tcas008650",11.9597020454852,0.213698320598905,0.36846272011787,0.579972705326995,0.561933024375443,0.789273916793797
"Tcas000642",40.2022282039426,-0.109297183811287,0.188802456310755,-0.578897043751336,0.562658645055411,0.78950132989236
"Tcas000350",1.45902532039743,-0.483155050837972,0.834399859475984,-0.579044981073464,0.562558822554786,0.78950132989236
"Tcas002587",3142.13833313756,0.0443396758148313,0.0765050520481223,0.579565331018157,0.562207778066129,0.78950132989236
"Tcas002469",200.905213799451,0.256078950650735,0.441966524817215,0.579408023620435,0.562313891439264,0.78950132989236
"Tcas005119",51.8342908952942,-0.208788867505844,0.360597590308066,-0.579007938814764,0.562583816465272,0.78950132989236
"Tcas006019",10.9505011122903,-0.243152458474996,0.420041596475279,-0.578877093400694,0.562672107450472,0.78950132989236
"Tcas010208",48.7580625928532,0.0911788762285287,0.157364619497938,0.579411538117203,0.562311520592565,0.78950132989236
"Tcas012034",74.5882427835467,-0.101770710116884,0.175683925351777,-0.57928299309744,0.562398239003301,0.78950132989236
"Tcas000250",8.95853602770642,0.221424656782091,0.382854621970233,0.578351792235401,0.563026633933785,0.789593804323646
"Tcas003551",204.514933952919,0.0714997915098279,0.123596928006279,0.57849165560325,0.562932229427924,0.789593804323646
"Tcas007278",101.423110719263,-0.0715869439320546,0.123714722706468,-0.578645308868417,0.562828525868238,0.789593804323646
"Tcas007862",1123.38984601355,0.0482013826354763,0.0833337123120939,0.578413961146443,0.5629846704283,0.789593804323646
"Tcas006808",127.542869105446,-0.0659769281639552,0.114148782347817,-0.577990643499993,0.563270436208699,0.789733297044433
"Tcas012018",45.3464778972898,0.256828070279054,0.444278764634719,0.578078654041039,0.563211017852149,0.789733297044433
"Tcas002074",180.754608769216,-0.085436669863618,0.147986548955288,-0.577327267016894,0.563718397299466,0.79026011038279
"Tcas012224",178.919834220361,0.0564514014744851,0.0979114403099758,0.576555725212159,0.564239615488219,0.790889472561493
"Tcas002195",357.373804961306,0.0403343446858624,0.0700129531891054,0.576098319648352,0.564548727178449,0.791221403882398
"Tcas009676",143.54749321717,0.270015762041285,0.468851077080496,0.575909441698748,0.564676393429911,0.791298984928098
"Tcas008449",322.85242025482,0.141514664312973,0.245771927743525,0.5757966974188,0.564752606084001,0.791304451776853
"Tcas001297",74.5593441988411,0.341415819455287,0.593423512547129,0.575332477120498,0.565066460917298,0.791521933209033
"Tcas005052",2526.66039322967,0.106947152553609,0.185915450928369,0.575246177870468,0.565124816244373,0.791521933209033
"Tcas007033",100.075545795948,0.0782059268867248,0.135909765441248,0.575425368683551,0.565003651123165,0.791521933209033
"Tcas010198",3075.570225779,-0.115411622408896,0.200923826263583,-0.574404860563886,0.565693864548999,0.79221755307905
"Tcas011172",172.540066664681,0.0778873944279767,0.135919600046749,0.573040197301844,0.56661747723051,0.793320360979546
"Tcas012349",30.6480441482508,-0.305645482704411,0.533387464071575,-0.573027120606262,0.566626331117256,0.793320360979546
"Tcas004794",149.697223231488,-0.108641084476332,0.189640045185669,-0.572880503007505,0.56672560658016,0.793357849917705
"Tcas008537",40.9708441935197,0.11339027679715,0.198075424664106,0.572460096902154,0.567010311754207,0.793553375307109
"Tcas010467",750.536308198329,0.0722795156346597,0.126249050127833,0.572515322384393,0.566972908338102,0.793553375307109
"Tcas011824",153.131977328529,0.135451961826251,0.236659174071735,0.572350353023682,0.567084643197031,0.793555914386843
"Tcas002382",5.21935196163089,0.275312188405671,0.481152753188846,0.572192898369668,0.56719129813512,0.793603679260021
"Tcas007695",1100.42909864541,0.0782141617932435,0.136744363834694,0.571973568781191,0.567339881265423,0.793608631047875
"Tcas011238",77.3477547376157,-0.232302915953267,0.406116323776183,-0.572010782017451,0.567314670133641,0.793608631047875
"Tcas001625",171.606642735037,0.0827025712435733,0.144732144121107,0.571418130684022,0.567716241867937,0.79362785318866
"Tcas005748",139.05954263411,-0.602044353022828,1.05325817973076,-0.571601877496669,0.567591723206488,0.79362785318866
"Tcas007056",1516.29489169153,-0.0698997896747544,0.122252481469747,-0.571765814766321,0.567480639804419,0.79362785318866
"Tcas007499",89.397469953716,-0.0644159270001965,0.112726736191317,-0.571434330280544,0.567705263453568,0.79362785318866
"Tcas010259",3.69477495422497,0.340898007349135,0.596295823901205,0.571692763365076,0.567530137928783,0.79362785318866
"Tcas001829",1400.13441957552,-0.492215751462684,0.86161674559868,-0.57126994568876,0.567816671078112,0.793666858041611
"Tcas002398",312.524467756339,0.526398109934361,0.921945918471918,0.570964195824893,0.568023913373898,0.793702878803321
"Tcas004069",33.5674611559054,-0.121917049974972,0.213495247711267,-0.571052757763742,0.567963880909569,0.793702878803321
"Tcas008346",119.15771809805,0.340178512748286,0.595852181856879,0.570910912314147,0.568060033518012,0.793702878803321
"Tcas005415",287.211609557152,0.0716642006922211,0.125573564015987,0.570694964770588,0.568206432576881,0.793705805164695
"Tcas009426",352.692963730299,-0.144677608143063,0.253511771096061,-0.570693847932769,0.56820718977065,0.793705805164695
